thermal_demand_MW,electricity_price_Euro_Per_MWh,co2_price,gas_price_Euro_Per_MWh,biomass_Euro_Per_MWh
3.89943437,25.08,65.66,28.885,20
3.77945611,27.54,65.66,28.885,20
3.68373056,28.83,65.66,28.885,20
3.6153111,27.5,65.66,28.885,20
3.35566276,25.81,65.66,28.885,20
3.20981409,24.02,65.66,28.885,20
3.25839574,21.88,65.66,28.885,20
3.48606599,11.25,65.66,28.885,20
3.55724482,15.39,65.66,28.885,20
3.70856518,21.43,65.66,28.885,20
3.73363853,35.44,65.66,28.885,20
4.15480308,52.65,65.66,28.885,20
4.23710066,59.87,65.66,28.885,20
4.49660694,61.82,65.66,28.885,20
4.65164283,59.65,65.66,28.885,20
4.6210747,46.7,65.66,28.885,20
4.89434165,41.1,65.66,28.885,20
5.01863707,39.44,63.52,27.994,20
4.85669679,38.04,63.52,27.994,20
4.78751067,37.44,63.52,27.994,20
4.47252535,38.05,63.52,27.994,20
3.99328138,45.83,63.52,27.994,20
3.72840034,61.18,63.52,27.994,20
3.67639003,77.62,63.52,27.994,20
3.62016186,85.46,63.52,27.994,20
3.4302708,60.7,63.52,27.994,20
3.46248682,51.67,63.52,27.994,20
3.41927991,34.32,63.52,27.994,20
3.39811736,31.39,63.52,27.994,20
3.30308449,25.32,63.52,27.994,20
3.23205321,25.17,63.52,27.994,20
3.22931458,32.65,63.52,27.994,20
3.36191393,37.16,63.52,27.994,20
3.5041903,45,63.52,27.994,20
3.74190131,52.04,63.52,27.994,20
3.87654166,77.7,63.52,27.994,20
4.16103494,82.43,63.52,27.994,20
4.48065896,68.03,63.52,27.994,20
4.3834297,61.83,63.52,27.994,20
4.28182984,45.83,63.52,27.994,20
4.23711751,37.4,63.52,27.994,20
4.25575228,36.36,65.26,29.12,20
4.2030985,38.33,65.26,29.12,20
4.20339819,39.77,65.26,29.12,20
4.11706094,48.6,65.26,29.12,20
3.86289463,50.83,65.26,29.12,20
3.66546151,59.57,65.26,29.12,20
3.59256317,65.47,65.26,29.12,20
3.36981811,79.38,65.26,29.12,20
3.13849229,63.71,65.26,29.12,20
3.23470816,52.54,65.26,29.12,20
3.26726623,43.91,65.26,29.12,20
3.34482202,31.25,65.26,29.12,20
3.21720765,22.01,65.26,29.12,20
3.11931615,14.21,65.26,29.12,20
3.25556365,24.39,65.26,29.12,20
3.3918291,45.58,65.26,29.12,20
3.55384723,53.39,65.26,29.12,20
3.62606036,55.05,65.26,29.12,20
4.0366321,56.23,65.26,29.12,20
4.27947639,55.93,65.26,29.12,20
4.25410331,55.53,65.26,29.12,20
4.1895146,52.77,65.26,29.12,20
4.03388041,50.05,65.26,29.12,20
3.94230302,38,65.26,29.12,20
3.97909322,36.61,65.26,28.73,20
3.88016494,35.82,65.26,28.73,20
3.92312949,35.1,65.26,28.73,20
3.87049628,35.59,65.26,28.73,20
3.76539201,35.55,65.26,28.73,20
3.79094683,38.29,65.26,28.73,20
3.54824807,28.08,65.26,28.73,20
3.44773027,9.3,65.26,28.73,20
3.20993313,3.21,65.26,28.73,20
3.20458341,2.77,65.26,28.73,20
3.03522875,3.14,65.26,28.73,20
3.07263176,1.56,65.26,28.73,20
2.9430005,0.97,65.26,28.73,20
3.02870678,0.08,65.26,28.73,20
3.05741748,0.22,65.26,28.73,20
3.27128907,2.66,65.26,28.73,20
3.45328593,3.71,65.26,28.73,20
3.7107641,23.25,65.26,28.73,20
3.98820002,41.82,65.26,28.73,20
4.08949468,46.22,65.26,28.73,20
4.1595543,34.01,65.26,28.73,20
4.06549177,29.92,65.26,28.73,20
4.15739591,22,65.26,28.73,20
4.01912463,14.56,65.26,28.73,20
3.95304799,10.94,68.1,30.915,20
4.06087313,10,68.1,30.915,20
4.05928279,7.8,68.1,30.915,20
4.32234533,10.94,68.1,30.915,20
4.11830729,30.42,68.1,30.915,20
3.90083654,39.82,68.1,30.915,20
3.5706679,50,68.1,30.915,20
3.22677136,48.9,68.1,30.915,20
3.02756461,31.45,68.1,30.915,20
3.03156075,17.73,68.1,30.915,20
2.97793056,7.24,68.1,30.915,20
3.00000634,3.99,68.1,30.915,20
2.9114698,3.71,68.1,30.915,20
2.91649283,4.12,68.1,30.915,20
2.98204521,5.52,68.1,30.915,20
3.09066957,19.22,68.1,30.915,20
3.41179617,34.92,68.1,30.915,20
3.55670916,39.05,68.1,30.915,20
3.6681952,41.92,68.1,30.915,20
3.61428294,41.99,68.1,30.915,20
3.64456904,41.92,68.1,30.915,20
3.73838849,37.87,68.1,30.915,20
3.70593917,33.93,68.1,30.915,20
3.67932115,29.78,68.1,30.915,20
3.69946504,29.35,71.18,30.53,20
3.69885384,29.96,71.18,30.53,20
3.71761347,30.01,71.18,30.53,20
3.81185624,30.44,71.18,30.53,20
3.75554618,31.94,71.18,30.53,20
3.768026,35.08,71.18,30.53,20
3.65678924,42.96,71.18,30.53,20
3.30979793,42.74,71.18,30.53,20
3.17572917,38.69,71.18,30.53,20
3.06331277,38.09,71.18,30.53,20
2.91626219,34.98,71.18,30.53,20
3.03099956,34.17,71.18,30.53,20
3.04280437,32.61,71.18,30.53,20
3.17540535,31.77,71.18,30.53,20
3.2972212,32.13,71.18,30.53,20
3.63274012,34.29,71.18,30.53,20
3.79417603,38.23,71.18,30.53,20
3.85857743,45.95,71.18,30.53,20
4.18246989,49.85,71.18,30.53,20
4.1047553,49.89,71.18,30.53,20
4.21207883,46.96,71.18,30.53,20
3.89496212,36.01,71.18,30.53,20
3.90887186,25.74,71.18,30.53,20
3.76964144,19.57,71.18,30.53,20
3.7240329,17.15,71.18,30.53,20
3.77515617,16.18,71.18,30.53,20
3.91278919,19.52,71.18,30.53,20
3.96638512,26.38,71.18,30.53,20
4.14174293,31.05,71.18,30.53,20
4.34863648,31.57,71.18,30.53,20
4.56886275,35.97,71.18,30.53,20
4.89187941,41.46,71.18,30.53,20
4.78775673,41.13,71.18,30.53,20
4.85498682,36.5,71.18,30.53,20
4.82160277,30.2,71.18,30.53,20
4.75473087,24.33,71.18,30.53,20
4.42760141,14.53,71.18,30.53,20
4.46237663,13.34,71.18,30.53,20
4.36278646,25.4,71.18,30.53,20
4.2621035,30.01,71.18,30.53,20
4.30634623,39.61,71.18,30.53,20
4.30033886,44.19,71.18,30.53,20
4.55687036,46.57,71.18,30.53,20
4.35452337,48.28,71.18,30.53,20
4.33053353,41.62,71.18,30.53,20
4.27086581,35.34,71.18,30.53,20
4.11391344,32.35,71.18,30.53,20
4.04772136,36.63,71.18,30.53,20
4.04037218,37.27,71.18,30.53,20
4.02109888,37.43,71.18,30.53,20
3.98412765,37.39,71.18,30.53,20
4.0169001,37.12,71.18,30.53,20
4.17417532,36.13,71.18,30.53,20
4.33662501,36.28,71.18,30.53,20
4.45287228,37.29,71.18,30.53,20
4.54578206,35.95,71.18,30.53,20
4.50469968,25.63,71.18,30.53,20
4.53242677,9.33,71.18,30.53,20
4.40564617,3.68,71.18,30.53,20
4.39576649,3.26,71.18,30.53,20
4.40662405,1.99,71.18,30.53,20
4.45353471,1.9,71.18,30.53,20
4.36575827,4.27,71.18,30.53,20
4.41897131,4.9,71.18,30.53,20
4.61717382,32,71.18,30.53,20
4.60467221,44.93,71.18,30.53,20
4.77067945,50,71.18,30.53,20
4.44011132,53.69,71.18,30.53,20
4.58624845,51.08,71.18,30.53,20
4.45709288,38.19,71.18,30.53,20
4.39873529,24.11,71.18,30.53,20
4.31700777,26.92,71.18,30.53,20
4.24626642,25.74,70.3,31.8,20
4.22409395,25.16,70.3,31.8,20
4.29550134,24.95,70.3,31.8,20
4.31272306,27.89,70.3,31.8,20
4.33885759,40.99,70.3,31.8,20
4.51407496,55.77,70.3,31.8,20
4.6831755,64.46,70.3,31.8,20
4.61663994,68.51,70.3,31.8,20
4.39403714,66.79,70.3,31.8,20
4.54666285,57.65,70.3,31.8,20
4.59920931,49.7,70.3,31.8,20
4.54584161,49.49,70.3,31.8,20
4.36612938,49.06,70.3,31.8,20
4.09581976,48.83,70.3,31.8,20
3.89276208,50.24,70.3,31.8,20
3.7369767,52.4,70.3,31.8,20
3.89180582,55.37,70.3,31.8,20
4.09605806,66.55,70.3,31.8,20
4.2376397,74.08,70.3,31.8,20
4.11938047,73.67,70.3,31.8,20
4.16305356,62.25,70.3,31.8,20
4.05912315,46.48,70.3,31.8,20
3.94222174,35.15,70.3,31.8,20
3.98277529,35.46,70.3,31.8,20
4.15403885,35.05,69.16,31.065,20
4.21192078,34.81,69.16,31.065,20
4.08690196,34.74,69.16,31.065,20
3.82794243,35.19,69.16,31.065,20
3.57903813,47.54,69.16,31.065,20
3.60607825,85.45,69.16,31.065,20
3.60487589,104.53,69.16,31.065,20
3.40903403,102.39,69.16,31.065,20
3.22017095,84.51,69.16,31.065,20
3.11157373,75.75,69.16,31.065,20
2.94406648,65.55,69.16,31.065,20
2.87784196,53.97,69.16,31.065,20
2.85014134,47.01,69.16,31.065,20
3.01992178,40.05,69.16,31.065,20
2.8905785,36.41,69.16,31.065,20
2.73806171,48.57,69.16,31.065,20
2.91496189,54.45,69.16,31.065,20
3.23433635,75.62,69.16,31.065,20
3.4437543,113.56,69.16,31.065,20
3.45926206,105.3,69.16,31.065,20
3.71758303,89.53,69.16,31.065,20
3.78380889,65.8,69.16,31.065,20
3.90356095,46.2,69.16,31.065,20
3.71882538,47.89,69.16,31.065,20
3.75688295,48.42,68.99,30.61,20
3.7783634,47.64,68.99,30.61,20
3.76439967,45.45,68.99,30.61,20
3.62723465,48.81,68.99,30.61,20
3.33981571,49.46,68.99,30.61,20
3.29501635,91.53,68.99,30.61,20
3.20252761,101.95,68.99,30.61,20
3.25093052,95.72,68.99,30.61,20
3.09954205,81.39,68.99,30.61,20
3.05389331,75.91,68.99,30.61,20
3.15983684,71.04,68.99,30.61,20
3.40266032,65.73,68.99,30.61,20
3.4073571,58.24,68.99,30.61,20
3.5374328,58.29,68.99,30.61,20
3.46821672,56.31,68.99,30.61,20
3.61953822,59.57,68.99,30.61,20
3.89235307,79.03,68.99,30.61,20
4.0236504,91.44,68.99,30.61,20
4.06510385,107.38,68.99,30.61,20
3.80443784,114.49,68.99,30.61,20
3.66464312,96.41,68.99,30.61,20
3.57109471,80.01,68.99,30.61,20
3.47177286,73.56,68.99,30.61,20
3.31252483,46.55,68.99,30.61,20
3.26529584,45.26,68.99,30.865,20
3.16555187,29.52,68.99,30.865,20
3.1892549,25.9,68.99,30.865,20
3.05837542,25.69,68.99,30.865,20
2.96562569,25.49,68.99,30.865,20
2.95842863,29.9,68.99,30.865,20
3.10991609,38.44,68.99,30.865,20
3.18944242,39.06,68.99,30.865,20
3.06580352,23.34,68.99,30.865,20
2.99139767,4.98,68.99,30.865,20
2.87364095,1.09,68.99,30.865,20
2.80058433,-0.16,68.99,30.865,20
2.38638363,-0.59,68.99,30.865,20
2.21636131,-0.78,68.99,30.865,20
2.10469452,-0.18,68.99,30.865,20
2.17314207,3.08,68.99,30.865,20
2.20399683,19.99,68.99,30.865,20
2.31454362,19.95,68.99,30.865,20
2.39912699,9.42,68.99,30.865,20
2.4127941,4.69,68.99,30.865,20
2.47684955,2.63,68.99,30.865,20
2.43190883,0.87,68.99,30.865,20
2.43529766,-0.11,68.99,30.865,20
2.51411744,0.01,68.99,30.865,20
2.54880723,0.31,68.99,30.03,20
2.63200439,-0.06,68.99,30.03,20
2.64038621,-0.16,68.99,30.03,20
2.60160443,-0.59,68.99,30.03,20
2.52180856,-0.16,68.99,30.03,20
2.5349852,11.76,68.99,30.03,20
2.4057101,19.53,68.99,30.03,20
2.29497486,18.89,68.99,30.03,20
2.04755784,14.43,68.99,30.03,20
1.92192071,6.64,68.99,30.03,20
1.86491747,1.96,68.99,30.03,20
1.98442895,0.34,68.99,30.03,20
1.92191974,0.01,68.99,30.03,20
1.86684147,0.02,68.99,30.03,20
1.87076745,5.68,68.99,30.03,20
1.95169007,14.56,68.99,30.03,20
2.01516225,42.85,68.99,30.03,20
2.13589571,52.16,68.99,30.03,20
2.33379421,58.89,68.99,30.03,20
2.22527471,63.67,68.99,30.03,20
2.2015624,57.74,68.99,30.03,20
2.18543076,49.05,68.99,30.03,20
2.1559185,27.74,68.99,30.03,20
2.20064876,17.59,68.99,30.03,20
2.21910742,23.69,68.99,30.03,20
2.19938215,28.56,68.99,30.03,20
2.29630258,28.99,68.99,30.03,20
2.2950148,30.93,68.99,30.03,20
2.23710241,32.07,68.99,30.03,20
2.21547715,34.11,68.99,30.03,20
2.08637961,38.1,68.99,30.03,20
2.15420564,37.45,68.99,30.03,20
2.15713375,6.97,68.99,30.03,20
2.12278913,0.79,68.99,30.03,20
2.11927408,0,68.99,30.03,20
2.18084125,-0.58,68.99,30.03,20
2.08125882,-0.88,68.99,30.03,20
2.06685103,-0.91,68.99,30.03,20
2.05394341,-0.07,68.99,30.03,20
2.10816285,2.98,68.99,30.03,20
2.09026057,30.92,68.99,30.03,20
1.9363427,42.21,68.99,30.03,20
2.04117811,47.17,68.99,30.03,20
1.89601792,47.38,68.99,30.03,20
1.97624964,43.57,68.99,30.03,20
1.92892766,37.23,68.99,30.03,20
1.96221762,25.21,68.99,30.03,20
1.94098633,24.36,68.99,30.03,20
1.90508265,19.25,68.99,30.03,20
1.91533159,19,68.99,30.03,20
1.90007247,14.1,68.99,30.03,20
1.90043277,11.36,68.99,30.03,20
1.90755913,9.94,68.99,30.03,20
1.98935922,6.16,68.99,30.03,20
1.97532858,4.56,68.99,30.03,20
2.03844267,1.48,68.99,30.03,20
2.03520271,-1.23,68.99,30.03,20
2.04789768,-2.57,68.99,30.03,20
1.9777012,-4.07,68.99,30.03,20
2.02797572,-5.09,68.99,30.03,20
1.88098411,-6.58,68.99,30.03,20
1.8697903,-5.16,68.99,30.03,20
1.85065812,-2.09,68.99,30.03,20
1.85432221,-0.09,68.99,30.03,20
1.957025,2.59,68.99,30.03,20
1.9491531,24.72,68.99,30.03,20
2.06581398,43.94,68.99,30.03,20
1.92535455,48.07,68.99,30.03,20
1.92704718,44.12,68.99,30.03,20
1.89061324,37.14,68.99,30.03,20
1.87322141,29.05,68.99,30.03,20
1.86185006,26.2,68.99,30.03,20
1.87699712,25.25,68.48,29.58,20
1.91229787,25.01,68.48,29.58,20
1.93213089,24.11,68.48,29.58,20
1.93370837,26.36,68.48,29.58,20
1.97418514,34.38,68.48,29.58,20
2.18655265,39.28,68.48,29.58,20
2.2015649,53.26,68.48,29.58,20
2.15308535,50.11,68.48,29.58,20
2.03908319,37.59,68.48,29.58,20
2.06869698,18.19,68.48,29.58,20
2.09084336,7.04,68.48,29.58,20
2.17194314,1.59,68.48,29.58,20
1.99427462,1.01,68.48,29.58,20
1.94796573,0.3,68.48,29.58,20
1.96825453,1.51,68.48,29.58,20
2.01677915,17.19,68.48,29.58,20
2.07277946,33.93,68.48,29.58,20
2.12331687,37.6,68.48,29.58,20
2.37770393,38.44,68.48,29.58,20
2.30920078,37.27,68.48,29.58,20
2.34201332,34.28,68.48,29.58,20
2.32059697,29.88,68.48,29.58,20
2.19464153,24.68,68.48,29.58,20
2.10401956,14.15,68.48,29.58,20
2.16928083,14.14,67.67,29.67,20
2.19295039,13.73,67.67,29.67,20
2.17580023,11.52,67.67,29.67,20
2.18414671,11.49,67.67,29.67,20
2.25977119,14.47,67.67,29.67,20
2.33773926,33.19,67.67,29.67,20
2.31307996,38.42,67.67,29.67,20
2.35753196,36.71,67.67,29.67,20
2.24331536,7.73,67.67,29.67,20
2.08513538,0.33,67.67,29.67,20
2.06289237,-1.46,67.67,29.67,20
2.15192122,-3,67.67,29.67,20
2.10337879,-3.72,67.67,29.67,20
2.02920442,-4.99,67.67,29.67,20
2.05341343,-3.99,67.67,29.67,20
2.10452872,-0.92,67.67,29.67,20
2.20169164,1.49,67.67,29.67,20
2.33997055,11.88,67.67,29.67,20
2.58471404,10.12,67.67,29.67,20
2.51546317,7.57,67.67,29.67,20
2.60559316,6.34,67.67,29.67,20
2.61859273,5.42,67.67,29.67,20
2.51938518,-1.01,67.67,29.67,20
2.54004856,-0.21,67.67,29.67,20
2.55237805,-0.16,69.35,29.735,20
2.56238654,-0.15,69.35,29.735,20
2.53450803,-0.11,69.35,29.735,20
2.47235811,-0.05,69.35,29.735,20
2.39258214,4.58,69.35,29.735,20
2.37116346,10.45,69.35,29.735,20
2.4049356,36.18,69.35,29.735,20
2.40141414,39.45,69.35,29.735,20
2.33317238,35.57,69.35,29.735,20
2.24841691,7.06,69.35,29.735,20
2.21143706,0.22,69.35,29.735,20
2.26206799,-0.93,69.35,29.735,20
2.04343979,-1.05,69.35,29.735,20
2.07576465,-0.95,69.35,29.735,20
2.08531328,-0.09,69.35,29.735,20
2.08123915,1.73,69.35,29.735,20
2.15189083,6.95,69.35,29.735,20
2.27767077,26.2,69.35,29.735,20
2.49854458,30.34,69.35,29.735,20
2.5007987,30.83,69.35,29.735,20
2.61459845,24.33,69.35,29.735,20
2.63556621,12.96,69.35,29.735,20
2.60947447,6.03,69.35,29.735,20
2.61162456,2.66,69.35,29.735,20
2.58030161,2.73,68.26,30.25,20
2.58489751,3.36,68.26,30.25,20
2.61739403,4.51,68.26,30.25,20
2.56070122,6.87,68.26,30.25,20
2.49937478,17.2,68.26,30.25,20
2.56041281,25.35,68.26,30.25,20
2.58719169,36.46,68.26,30.25,20
2.44766074,35.93,68.26,30.25,20
2.30072538,26.75,68.26,30.25,20
2.20444773,10.32,68.26,30.25,20
2.28300391,1.26,68.26,30.25,20
2.2738956,-0.02,68.26,30.25,20
2.25773363,-0.71,68.26,30.25,20
2.13463615,-0.16,68.26,30.25,20
2.0815297,0.92,68.26,30.25,20
1.91720612,9.09,68.26,30.25,20
2.20645786,17.28,68.26,30.25,20
2.53475423,20.81,68.26,30.25,20
2.55715065,24.36,68.26,30.25,20
2.53622006,25.21,68.26,30.25,20
2.55363373,21.05,68.26,30.25,20
2.5911421,10,68.26,30.25,20
2.52349308,4.3,68.26,30.25,20
2.5346784,3.3,68.26,30.25,20
2.57278457,2.86,69.46,30.769,20
2.55226553,2.81,69.46,30.769,20
2.45319494,2.82,69.46,30.769,20
2.47365927,3.48,69.46,30.769,20
2.48362601,4.99,69.46,30.769,20
2.45951985,20.54,69.46,30.769,20
2.42367927,27.9,69.46,30.769,20
2.17546304,30.96,69.46,30.769,20
2.12432723,25.67,69.46,30.769,20
2.09240334,11.18,69.46,30.769,20
1.97923826,4.21,69.46,30.769,20
2.02319587,2.95,69.46,30.769,20
1.91887461,1.93,69.46,30.769,20
1.83426961,1.25,69.46,30.769,20
1.82902168,2.48,69.46,30.769,20
1.85358008,3.28,69.46,30.769,20
1.99717531,4.98,69.46,30.769,20
2.10964274,7.16,69.46,30.769,20
2.31701299,5.89,69.46,30.769,20
2.19496042,4.13,69.46,30.769,20
2.25202932,1.24,69.46,30.769,20
2.25576794,-0.09,69.46,30.769,20
2.1689132,-1.6,69.46,30.769,20
2.19606989,0,69.46,30.769,20
2.24064284,0,69.46,30.769,20
2.18643792,0.19,69.46,30.769,20
2.22346629,0.51,69.46,30.769,20
2.30888029,0.98,69.46,30.769,20
2.39116631,1.42,69.46,30.769,20
2.3064711,2.47,69.46,30.769,20
2.22604012,4.95,69.46,30.769,20
2.16913312,7.97,69.46,30.769,20
2.03508025,7.43,69.46,30.769,20
2.00610799,4.95,69.46,30.769,20
2.04455913,0.71,69.46,30.769,20
2.13719702,-0.02,69.46,30.769,20
1.94857787,-1.3,69.46,30.769,20
1.89373605,-2.79,69.46,30.769,20
1.88064932,-1.92,69.46,30.769,20
1.91815611,-0.04,69.46,30.769,20
1.98886145,3.38,69.46,30.769,20
2.06191281,18.3,69.46,30.769,20
2.19834694,34.4,69.46,30.769,20
2.11427154,35.09,69.46,30.769,20
2.10553076,25.69,69.46,30.769,20
2.11633751,4.74,69.46,30.769,20
2.08079314,3,69.46,30.769,20
2.15123947,2.69,69.46,30.769,20
2.25689367,2.48,69.46,30.769,20
2.25457693,2.6,69.46,30.769,20
2.23375684,2.85,69.46,30.769,20
2.36641448,2.85,69.46,30.769,20
2.52927102,2.91,69.46,30.769,20
2.61145695,3.57,69.46,30.769,20
2.52218688,3.17,69.46,30.769,20
2.22350172,5.05,69.46,30.769,20
2.07695931,2.91,69.46,30.769,20
2.07566242,-0.03,69.46,30.769,20
2.0825804,-0.18,69.46,30.769,20
2.14382662,-2.06,69.46,30.769,20
1.93614707,-7.41,69.46,30.769,20
1.89026261,-15.07,69.46,30.769,20
2.00693406,-10,69.46,30.769,20
2.00947637,-3.79,69.46,30.769,20
2.19856391,-0.06,69.46,30.769,20
2.22529059,28.23,69.46,30.769,20
2.37182822,32.88,69.46,30.769,20
2.18675075,37.82,69.46,30.769,20
2.37949535,37.02,69.46,30.769,20
2.38386271,32.68,69.46,30.769,20
2.46496851,17.41,69.46,30.769,20
2.44774422,15.91,69.46,30.769,20
2.52832586,14.41,71.24,31.77,20
2.63696772,14.83,71.24,31.77,20
2.53980506,14.94,71.24,31.77,20
2.50342391,16.24,71.24,31.77,20
2.66595143,17.63,71.24,31.77,20
2.67816806,24.08,71.24,31.77,20
2.71314131,42.21,71.24,31.77,20
2.52303031,40.17,71.24,31.77,20
2.37065408,29.38,71.24,31.77,20
2.24869997,12.41,71.24,31.77,20
2.18303862,6.06,71.24,31.77,20
2.2087194,2.41,71.24,31.77,20
2.05788388,0.01,71.24,31.77,20
2.01930311,0.02,71.24,31.77,20
2.09119609,3.73,71.24,31.77,20
2.13976213,9.42,71.24,31.77,20
2.40525375,30.81,71.24,31.77,20
2.68715507,39.74,71.24,31.77,20
2.76882974,45.93,71.24,31.77,20
2.61127163,49.08,71.24,31.77,20
2.80111611,44.83,71.24,31.77,20
2.80743948,22.28,71.24,31.77,20
2.74769831,9.94,71.24,31.77,20
2.66328981,8.87,71.24,31.77,20
2.69187065,7.67,71.8,33.005,20
2.77451888,6.34,71.8,33.005,20
2.68062276,5.7,71.8,33.005,20
2.65909122,7.56,71.8,33.005,20
2.55921102,12.99,71.8,33.005,20
2.47547186,38.43,71.8,33.005,20
2.36875932,57.35,71.8,33.005,20
2.20974906,57.46,71.8,33.005,20
2.07924979,35.38,71.8,33.005,20
2.12029626,30.29,71.8,33.005,20
2.19166527,25.15,71.8,33.005,20
2.30042802,20.66,71.8,33.005,20
2.37368963,18.33,71.8,33.005,20
2.09134114,15.04,71.8,33.005,20
2.10462669,20.75,71.8,33.005,20
1.84757331,24.99,71.8,33.005,20
2.08723032,31.14,71.8,33.005,20
2.26011444,33.83,71.8,33.005,20
2.54131176,33.64,71.8,33.005,20
2.5037962,34.8,71.8,33.005,20
2.53962652,29.39,71.8,33.005,20
2.71812776,13.94,71.8,33.005,20
2.82877309,8.33,71.8,33.005,20
2.82598321,3.42,71.8,33.005,20
2.82047229,2.81,74.31,34.39,20
2.77439826,2.63,74.31,34.39,20
2.7932497,2.39,74.31,34.39,20
2.68445428,2.92,74.31,34.39,20
2.5992644,4.94,74.31,34.39,20
2.47909046,23.97,74.31,34.39,20
2.2798292,36.45,74.31,34.39,20
2.10445197,38.09,74.31,34.39,20
2.07159535,33.28,74.31,34.39,20
2.12897006,23.13,74.31,34.39,20
2.05829298,9.34,74.31,34.39,20
2.15377519,4.92,74.31,34.39,20
2.07210828,3.61,74.31,34.39,20
1.90242718,3.08,74.31,34.39,20
1.98209525,3.03,74.31,34.39,20
2.16267167,4.29,74.31,34.39,20
2.24140715,7.84,74.31,34.39,20
2.36214713,10.13,74.31,34.39,20
2.66581868,10,74.31,34.39,20
2.47077948,4.98,74.31,34.39,20
2.57453096,4.12,74.31,34.39,20
2.6067956,2.5,74.31,34.39,20
2.7036167,0.16,74.31,34.39,20
2.70058079,1.5,74.31,34.39,20
2.68425842,0.93,74.9,35.23,20
2.74763011,0.25,74.9,35.23,20
2.69563252,0,74.9,35.23,20
2.66947331,0.14,74.9,35.23,20
2.65592695,1.28,74.9,35.23,20
2.69513801,3.09,74.9,35.23,20
2.73821913,10.75,74.9,35.23,20
2.67048669,22.42,74.9,35.23,20
2.44962658,15.13,74.9,35.23,20
2.38233497,6.98,74.9,35.23,20
2.46039192,4.32,74.9,35.23,20
2.52212773,2.99,74.9,35.23,20
2.32857827,1.77,74.9,35.23,20
2.50935023,1.2,74.9,35.23,20
2.55872382,1.18,74.9,35.23,20
2.61963491,1.29,74.9,35.23,20
2.6222429,2.51,74.9,35.23,20
2.62792651,21.96,74.9,35.23,20
2.73742569,29.76,74.9,35.23,20
2.65570481,31.87,74.9,35.23,20
2.52395829,28.42,74.9,35.23,20
2.41754127,22.6,74.9,35.23,20
2.52843006,17.9,74.9,35.23,20
2.83911318,12.52,74.9,35.23,20
2.78140496,11.84,72.8,34.115,20
2.71028241,12.62,72.8,34.115,20
2.74928149,2.78,72.8,34.115,20
2.74427643,13.13,72.8,34.115,20
2.83664592,16.89,72.8,34.115,20
2.8521497,22.77,72.8,34.115,20
2.85023608,45.18,72.8,34.115,20
2.72508549,65.24,72.8,34.115,20
2.41031418,59.94,72.8,34.115,20
2.21191408,57.95,72.8,34.115,20
2.09728789,37.77,72.8,34.115,20
2.20021877,32.64,72.8,34.115,20
2.15966848,20.97,72.8,34.115,20
2.21202647,18.03,72.8,34.115,20
2.31375833,24.79,72.8,34.115,20
2.44313225,27.67,72.8,34.115,20
2.54666752,35.26,72.8,34.115,20
2.55094159,39.55,72.8,34.115,20
2.74957491,43.43,72.8,34.115,20
2.66417389,40.39,72.8,34.115,20
2.63882725,36.43,72.8,34.115,20
2.68425752,29.48,72.8,34.115,20
2.60945564,21.39,72.8,34.115,20
2.56681656,19.63,72.8,34.115,20
2.56259936,19.14,72.8,34.115,20
2.55533382,19.18,72.8,34.115,20
2.56308407,19.14,72.8,34.115,20
2.61933777,19.18,72.8,34.115,20
2.82309879,19.45,72.8,34.115,20
2.92139274,22.74,72.8,34.115,20
2.86193642,27.65,72.8,34.115,20
2.92711704,30.05,72.8,34.115,20
2.92231993,27.9,72.8,34.115,20
3.06863279,15.16,72.8,34.115,20
3.12755091,9.11,72.8,34.115,20
3.10005005,3.24,72.8,34.115,20
3.0783774,0.04,72.8,34.115,20
3.17533617,0,72.8,34.115,20
3.22501376,1.05,72.8,34.115,20
3.27753091,11.73,72.8,34.115,20
3.46741531,25.29,72.8,34.115,20
3.3287076,30.32,72.8,34.115,20
3.41548806,31.36,72.8,34.115,20
3.30510338,29.83,72.8,34.115,20
3.11471084,26.31,72.8,34.115,20
3.15107684,22.66,72.8,34.115,20
3.17579,19.67,72.8,34.115,20
3.19895752,19.42,72.8,34.115,20
3.21383358,17.99,72.8,34.115,20
3.35374895,17.77,72.8,34.115,20
3.4035993,17.94,72.8,34.115,20
3.281727,15.1,72.8,34.115,20
3.14058496,14.12,72.8,34.115,20
3.34373685,14.53,72.8,34.115,20
3.48190073,14.45,72.8,34.115,20
3.59555323,7.8,72.8,34.115,20
3.7163712,1.25,72.8,34.115,20
3.82674082,0,72.8,34.115,20
3.83101072,-0.09,72.8,34.115,20
3.95696323,-2.12,72.8,34.115,20
4.0484698,-6.05,72.8,34.115,20
3.92846082,-5.1,72.8,34.115,20
3.92036154,-2.79,72.8,34.115,20
3.86466156,1.18,72.8,34.115,20
3.77477783,15.49,72.8,34.115,20
3.84639779,24.5,72.8,34.115,20
3.82019192,28.25,72.8,34.115,20
3.36957211,24.77,72.8,34.115,20
3.57426528,22.28,72.8,34.115,20
3.55369233,19.79,72.8,34.115,20
3.42529317,15.78,72.8,34.115,20
3.33294858,12.64,72.8,34.115,20
3.14368676,11.42,72.8,34.115,20
3.1773935,10.19,72.8,34.115,20
3.26269446,10.6,72.8,34.115,20
3.26080787,12.21,72.8,34.115,20
3.28664781,13.67,72.8,34.115,20
3.46889819,18.67,72.8,34.115,20
